FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
2110680|Louis O'Shaughnessy Hall|Building|VA|51|Montgomery|121|371331N|0802507W|37.2252778|-80.4186111|||||634|2080|Blacksburg|03/28/2007|
2110681|Major Lloyd W Williams Hall|Building|VA|51|Montgomery|121|371352N|0802516W|37.2311111|-80.4211111|||||637|2090|Blacksburg|03/28/2007|
2110682|Maude Wallace Hall|Building|VA|51|Montgomery|121|371322N|0802528W|37.2227778|-80.4244444|||||628|2060|Blacksburg|03/28/2007|
2110684|McComas Hall|Building|VA|51|Montgomery|121|371312N|0802522W|37.22|-80.4227778|||||635|2083|Blacksburg|03/28/2007|
2110685|Media Building|Building|VA|51|Montgomery|121|371343N|0802458W|37.2286111|-80.4161111|||||628|2060|Blacksburg|03/28/2007|
2110686|Merryman Athletic Facility|Building|VA|51|Montgomery|121|371317N|0802358W|37.2213889|-80.3994444|||||679|2228|Blacksburg|03/28/2007|
2110688|Military Building|Building|VA|51|Montgomery|121|371354N|0802518W|37.2316667|-80.4216667|||||636|2087|Blacksburg|03/28/2007|
2110689|Miller-Johnson Track/Soccer Complex|Locale|VA|51|Montgomery|121|371303N|0802518W|37.2175|-80.4216667|||||624|2047|Blacksburg|03/28/2007|
2110690|New Residence Hall - East|Building|VA|51|Montgomery|121|371332N|0802509W|37.2255556|-80.4191667|||||633|2077|Blacksburg|03/28/2007|
2110694|Old Security Building|Building|VA|51|Montgomery|121|371353N|0802518W|37.2313889|-80.4216667|||||636|2087|Blacksburg|03/28/2007|
2389036|Elliston-Lafayette Census Designated Place (historical)|Census|VA|51|Montgomery|121|371325N|0801259W|37.2235485|-80.216343|||||406|1332|Elliston|02/19/2008|01/12/2011
2389476|Merrimac Census Designated Place|Census|VA|51|Montgomery|121|371127N|0802528W|37.1908067|-80.424424|||||617|2024|Blacksburg|02/19/2008|
2390286|Shawsville Census Designated Place|Census|VA|51|Montgomery|121|371018N|0801425W|37.171794|-80.240227|||||423|1388|Elliston|02/19/2008|
2390731|Town of Blacksburg|Civil|VA|51|Montgomery|121|371348N|0802540W|37.230133|-80.427669|||||631|2070|Blacksburg|02/19/2008|
2390793|Town of Christiansburg|Civil|VA|51|Montgomery|121|370830N|0802409W|37.1417991|-80.402378|||||616|2021|Blacksburg|02/19/2008|
2438446|Carilion New River Valley Medical Center|Hospital|VA|51|Montgomery|121|370521N|0803020W|37.0891009|-80.5054426|||||647|2123|Radford South|06/17/2008|07/20/2012
2498400|Independence Secondary School|School|VA|51|Montgomery|121|370743N|0802451W|37.1286797|-80.4141421|||||648|2126|Blacksburg|02/09/2009|09/15/2010
2498413|Falling Branch Elementary School|School|VA|51|Montgomery|121|370734N|0802219W|37.1261053|-80.3719341|||||657|2155|Ironto|02/09/2009|09/15/2010
2498417|Blacksburg New School|School|VA|51|Montgomery|121|371601N|0802502W|37.2669067|-80.4171568|||||647|2123|Newport|02/09/2009|09/15/2010
2498428|Kipps Elementary School|School|VA|51|Montgomery|121|371257N|0802724W|37.2158482|-80.4567633|||||629|2064|Blacksburg|02/09/2009|09/15/2010
2498431|Auburn Elementary School|School|VA|51|Montgomery|121|370341N|0802645W|37.0613088|-80.4459433|||||623|2044|Riner|02/09/2009|09/15/2010
2498436|Blacksburg Christian School|School|VA|51|Montgomery|121|371252N|0802358W|37.2144789|-80.3993472|||||653|2142|Blacksburg|02/09/2009|09/15/2010
2498441|Community Christian Academy|School|VA|51|Montgomery|121|370814N|0802054W|37.1373189|-80.3484036|||||669|2195|Ironto|02/09/2009|09/15/2010
2498444|Tall Oaks Montessori School|School|VA|51|Montgomery|121|371252N|0802638W|37.2144726|-80.4440202|||||619|2031|Blacksburg|02/09/2009|09/15/2010
2498445|Dayspring Christian Academy|School|VA|51|Montgomery|121|371350N|0802425W|37.2305089|-80.4069595|||||653|2142|Blacksburg|02/09/2009|09/15/2010
2498468|Gateway Christian Academy|School|VA|51|Montgomery|121|371440N|0802202W|37.2443779|-80.3671725|||||499|1637|Ironto|02/09/2009|09/15/2010
2498472|Shawsville Middle School|School|VA|51|Montgomery|121|371022N|0801443W|37.172833|-80.2452849|||||440|1444|Elliston|02/09/2009|09/15/2010
2498486|Shawsville Elementary School|School|VA|51|Montgomery|121|371049N|0801429W|37.1803183|-80.2413345|||||398|1306|Elliston|02/09/2009|09/15/2010
2498503|Saint John Neumann Academy|School|VA|51|Montgomery|121|371148N|0802415W|37.1965814|-80.4042937|||||657|2155|Blacksburg|02/09/2009|09/15/2010
2498511|New River Community College|School|VA|51|Montgomery|121|370748N|0802352W|37.1301325|-80.3976522|||||644|2113|Blacksburg|02/09/2009|09/15/2010
2498520|Tekoa Community School|School|VA|51|Montgomery|121|370821N|0802438W|37.1390312|-80.4104388|||||643|2110|Blacksburg|02/09/2009|09/15/2010
2498523|Eastern Montgomery High School|School|VA|51|Montgomery|121|371215N|0801348W|37.2041353|-80.230037|||||411|1348|Elliston|02/09/2009|09/15/2010
2511988|Radford Army Ammunition Plant|Military|VA|51|Montgomery|121|371102N|0803241W|37.1838513|-80.5446315|||||547|1795|Radford North|11/17/2008|
2584807|Belview Census Designated Place|Census|VA|51|Montgomery|121|371000N|0803035W|37.1667423|-80.509733|||||614|2014|Radford North|03/31/2010|
2584841|Elliston Census Designated Place|Census|VA|51|Montgomery|121|371324N|0801254W|37.2233557|-80.2149985|||||404|1325|Elliston|03/31/2010|03/01/2011
2584863|Lafayette Census Designated Place|Census|VA|51|Montgomery|121|371337N|0801150W|37.2270466|-80.19714|||||459|1506|Elliston|03/31/2010|03/07/2012
2584903|Plum Creek Census Designated Place|Census|VA|51|Montgomery|121|370719N|0803014W|37.1218308|-80.50382|||||587|1926|Radford South|03/31/2010|07/12/2010
2584904|Prices Fork Census Designated Place|Census|VA|51|Montgomery|121|371225N|0802918W|37.2069232|-80.488326|||||604|1982|Blacksburg|03/31/2010|03/03/2011
2584908|Riner Census Designated Place|Census|VA|51|Montgomery|121|370346N|0802622W|37.0628098|-80.439387|||||626|2054|Riner|03/31/2010|
2633242|Plum Creek|Populated Place|VA|51|Montgomery|121|370747N|0803002W|37.12984|-80.5006|||||551|1808|Radford North|07/12/2010|07/19/2010
2675578|Catawba Valley Airport|Airport|VA|51|Montgomery|121|371701N|0801805W|37.2835919|-80.3014877|||||522|1713|McDonalds Mill|04/13/2011|
2676061|Lavery's Sod Farm|Locale|VA|51|Montgomery|121|370926N|0801515W|37.1572222|-80.2541667|||||411|1348|Ironto|03/11/2011|
2677806|Crow's Nest Greenhouse|Building|VA|51|Montgomery|121|371253N|0802935W|37.2147222|-80.4930556|||||618|2028|Blacksburg|04/12/2011|
2677812|Willow Springs Tree Farms|Locale|VA|51|Montgomery|121|371017N|0803009W|37.1713889|-80.5025|||||621|2037|Radford North|04/12/2011|
2724890|Blacksburg Quarry|Mine|VA|51|Montgomery|121|371045N|0802332W|37.1791667|-80.3922222|||||579|1900|Blacksburg|05/08/2012|
